Cod_setor,lider_masculino,lider_feminino,porcentagem_lideres_femininos
251150905000013,132,89,40.27149321266968
251150905000014,137,90,39.647577092511014
251150905000015,22,7,24.137931034482758
251150905000016,70,28,28.57142857142857
251160805000001,97,87,47.28260869565217
251160805000002,109,104,48.82629107981221
251160805000003,72,42,36.84210526315789
251160805000004,139,30,17.75147928994083
251160805000005,31,12,27.906976744186046
251160805000006,176,39,18.13953488372093
251160805000007,55,15,21.428571428571427
251160805000008,55,11,16.666666666666664
251160805000009,107,41,27.7027027027027
251160805000010,130,95,42.22222222222222
251160805000011,176,93,34.572490706319705
251170705000001,103,83,44.623655913978496
251170705000002,72,122,62.88659793814433
251170705000003,30,41,57.74647887323944
251170705000004,93,29,23.770491803278688
251170705000005,48,7,12.727272727272727
251170705000006,60,128,68.08510638297872
251170705000007,81,81,50
251170705000008,136,86,38.73873873873874
251170705000009,114,111,49.333333333333336
251180605000001,127,118,48.16326530612245
251180605000002,134,85,38.81278538812785
251180605000003,131,111,45.867768595041326
251180605000004,159,95,37.40157480314961
251180605000005,154,128,45.39007092198582
251180605000006,187,91,32.73381294964029
251180605000007,182,135,42.586750788643535
251180605000008,168,72,30
251180605000009,139,95,40.598290598290596
251180605000010,26,9,25.71428571428571
251180605000011,62,19,23.456790123456788
251180605000012,13,2,13.333333333333334
251180605000013,37,16,30.18867924528302
251180605000014,43,31,41.891891891891895
251180605000015,28,46,62.16216216216216
251180605000016,153,37,19.473684210526315
251180605000017,26,11,29.72972972972973
251180605000018,11,3,21.428571428571427
251180605000019,39,17,30.357142857142854
251190505000001,45,22,32.83582089552239
251190505000002,131,74,36.09756097560975
251190505000003,73,55,42.96875
251190505000004,76,30,28.30188679245283
251190505000005,59,84,58.74125874125874
251190505000006,35,10,22.22222222222222
251190505000007,269,194,41.90064794816415
251190505000008,276,194,41.27659574468085
251190505000009,27,8,22.857142857142858
251190505000010,13,3,18.75
251190505000011,30,87,74.35897435897436
251190505000012,31,16,34.04255319148936
251190505000013,18,8,30.76923076923077
251190505000014,89,28,23.931623931623932
251190505000015,83,32,27.82608695652174
251190505000016,72,8,10
251190505000017,414,73,14.989733059548255
251190505000018,46,88,65.67164179104478
251190505000019,164,31,15.897435897435896
251190505000020,17,36,67.9245283018868
251190505000021,54,9,14.285714285714285
251190505000022,139,81,36.81818181818181
251190505000023,37,79,68.10344827586206
251190505000024,114,96,45.714285714285715
251190505000025,88,54,38.028169014084504
251190505000026,42,164,79.6116504854369
251190505000027,61,29,32.22222222222222
251190505000028,36,15,29.411764705882355
251190505000029,123,98,44.34389140271493
251190505000030,25,5,16.666666666666664
251190505000031,32,9,21.951219512195124
251190505000032,106,52,32.91139240506329
251190505000033,65,38,36.89320388349515
251200205000001,183,130,41.533546325878596
251200205000002,135,126,48.275862068965516
251200205000003,143,211,59.6045197740113
251200205000004,165,87,34.523809523809526
251200205000005,252,80,24.096385542168676
251200205000006,189,81,30
251200205000007,113,117,50.8695652173913
251200205000008,112,110,49.549549549549546
251200205000009,98,7,6.666666666666667
251200205000010,127,36,22.085889570552148
251200205000011,233,77,24.838709677419356
251200205000012,125,37,22.839506172839506
251200205000013,149,25,14.367816091954023
251200205000014,102,40,28.169014084507044
251200205000015,207,44,17.52988047808765
251200205000016,64,17,20.98765432098765
251200205000017,124,47,27.485380116959064
251200205000018,55,17,23.61111111111111
251200205000019,45,44,49.43820224719101
251200205000020,65,55,45.83333333333333
251200205000021,116,57,32.947976878612714
251200205000022,110,74,40.21739130434783
251200210000001,40,23,36.507936507936506
251200210000002,121,19,13.571428571428571
251200210000003,86,58,40.27777777777778
251203605000001,174,89,33.840304182509506
251203605000002,199,37,15.677966101694915
251203605000003,60,16,21.052631578947366
251203605000004,80,23,22.330097087378643
251203605000005,94,58,38.15789473684211
251203605000006,140,21,13.043478260869565
251207705000001,48,184,79.3103448275862
251207705000002,77,28,26.666666666666668
251207705000003,65,82,55.78231292517006
251207705000004,206,58,21.96969696969697
251207705000005,121,38,23.89937106918239
251207705000006,79,139,63.76146788990825
251207705000007,17,45,72.58064516129032
251210105000001,177,102,36.55913978494624
251210105000002,117,84,41.7910447761194
251210105000003,135,89,39.732142857142854
251210105000004,130,70,35
251210105000005,259,151,36.829268292682926
251210105000006,160,128,44.44444444444444
251210105000007,150,130,46.42857142857143
251210105000008,99,64,39.263803680981596
251210105000009,74,38,33.92857142857143
251210105000010,123,116,48.53556485355649
251210105000011,181,71,28.174603174603174
251210105000012,73,30,29.126213592233007
251210105000013,128,136,51.515151515151516
251210105000014,76,74,49.333333333333336
251210105000015,68,146,68.22429906542055
251210105000016,206,49,19.215686274509807
251210105000017,151,73,32.589285714285715
251210105000018,165,128,43.68600682593857
251210105000019,207,87,29.591836734693878
251210105000020,129,116,47.3469387755102
251210105000021,155,107,40.839694656488554
251210105000022,148,76,33.92857142857143
251210105000023,93,11,10.576923076923077
251210105000024,62,22,26.190476190476193
251210105000025,22,4,15.384615384615385
251210105000026,35,20,36.36363636363637
251210105000027,49,4,7.547169811320755
251210105000028,95,22,18.803418803418804
251210105000029,69,16,18.823529411764707
251210105000030,70,48,40.67796610169492
251210105000031,54,5,8.47457627118644
251210105000032,74,47,38.84297520661157
251210105000033,158,24,13.186813186813188
251210105000034,61,3,4.6875
251210105000035,64,4,5.88235294117647
251210105000036,42,32,43.24324324324324
251210105000037,94,73,43.712574850299404
251210105000038,199,61,23.46153846153846
251210105000039,202,185,47.803617571059434
251210105000040,211,77,26.73611111111111
251210105000041,58,51,46.788990825688074
251210105000042,132,57,30.158730158730158
251210105000043,108,160,59.70149253731343
251210105000044,154,132,46.15384615384615
251210105000045,120,91,43.127962085308056
251210105000046,107,29,21.323529411764707
251210115000001,35,15,30
251210115000002,107,14,11.570247933884298
251210115000003,179,44,19.730941704035875
251210115000005,35,6,14.634146341463413
251210115000006,61,6,8.955223880597014
251210115000007,82,7,7.865168539325842
251220005000001,157,104,39.84674329501915
251220005000002,178,91,33.82899628252788
251220005000003,106,117,52.46636771300448
251220005000004,174,47,21.266968325791854
251220005000005,133,40,23.121387283236995
251230905000001,65,45,40.909090909090914
251230905000002,91,71,43.82716049382716
251230905000003,122,81,39.90147783251231
251230905000004,189,62,24.701195219123505
251230905000005,133,156,53.979238754325266
251230905000006,183,129,41.34615384615385
251230905000007,83,47,36.15384615384615
251230905000008,100,57,36.30573248407643
251230905000009,137,75,35.37735849056604
251230905000010,186,88,32.11678832116788
251230905000011,109,21,16.153846153846153
251230905000012,34,6,15
251230905000013,111,70,38.67403314917127
251230905000014,93,13,12.264150943396226
251230905000015,176,62,26.05042016806723
251230905000016,70,9,11.39240506329114
251230905000017,197,110,35.83061889250814
251230905000018,136,23,14.465408805031446
251230905000019,75,21,21.875
251230905000020,93,39,29.545454545454547
251230905000021,247,169,40.625
251230905000022,100,76,43.18181818181818
251230905000023,79,83,51.23456790123457
251230905000024,128,85,39.906103286384976
251230905000025,133,151,53.16901408450704
251230905000026,132,48,26.666666666666668
251230905000027,107,79,42.473118279569896
251230905000028,152,82,35.04273504273504
251230905000029,193,108,35.880398671096344
251230905000030,31,64,67.36842105263158
251230905000031,96,25,20.66115702479339
251230905000032,64,16,20
251240805000001,122,109,47.18614718614719
251240805000002,135,68,33.497536945812804
251240805000003,149,107,41.796875
251240805000004,171,108,38.70967741935484
251240805000005,65,27,29.347826086956523
251240805000006,60,20,25
251240805000007,151,76,33.480176211453745
251240805000008,235,72,23.452768729641694
251240805000009,43,39,47.5609756097561
251240805000010,105,29,21.641791044776117
251240805000011,92,34,26.984126984126984
251240805000012,226,111,32.93768545994065
251240805000013,88,46,34.32835820895522
251240805000014,147,64,30.33175355450237
251240805000015,175,58,24.892703862660944
251240805000016,74,16,17.77777777777778
251240805000017,122,86,41.34615384615385
251240805000018,108,45,29.411764705882355
251240805000019,101,52,33.98692810457516
251240805000020,89,50,35.97122302158273
251250705000001,148,133,47.330960854092524
251250705000002,228,121,34.67048710601719
251250705000003,184,74,28.68217054263566
251250705000004,180,142,44.099378881987576
251250705000005,150,123,45.05494505494506
251250705000006,193,50,20.5761316872428
251250705000007,88,96,52.17391304347826
251250705000008,165,131,44.25675675675676
251250705000009,124,99,44.39461883408072
251250705000010,154,132,46.15384615384615
251250705000011,178,82,31.538461538461537
251250705000012,246,130,34.57446808510639
251250705000013,127,127,50
251250705000014,135,52,27.807486631016044
251250705000015,132,97,42.35807860262008
251250705000016,144,114,44.18604651162791
251250705000017,139,61,30.5
251250705000018,148,36,19.565217391304348
251250705000019,245,101,29.190751445086704
251250705000020,65,10,13.333333333333334
251250705000021,58,64,52.459016393442624
251250705000022,139,30,17.75147928994083
251250705000023,139,18,11.464968152866243
251250705000024,112,40,26.31578947368421
251250705000025,70,38,35.18518518518518
251250705000026,34,2,5.555555555555555
251250705000027,35,7,16.666666666666664
251250705000028,182,274,60.08771929824561
251250705000029,272,104,27.659574468085108
251250705000030,238,96,28.74251497005988
251250705000031,280,78,21.787709497206702
251250705000032,121,39,24.375
251250705000033,122,25,17.006802721088434
251250705000034,84,27,24.324324324324326
251250705000035,105,56,34.78260869565217
251250705000036,48,163,77.25118483412322
251250705000037,122,58,32.22222222222222
251250705000038,21,17,44.73684210526316
251250705000039,119,23,16.19718309859155
251250705000040,74,44,37.28813559322034
251250705000041,210,51,19.54022988505747
251250705000042,113,25,18.115942028985508
251250705000043,26,8,23.52941176470588
251250705000044,65,197,75.19083969465649
251250705000045,92,39,29.770992366412212
251250705000046,68,23,25.274725274725274
251250705000047,151,37,19.680851063829788
251250705000048,123,73,37.244897959183675
251250705000049,130,38,22.61904761904762
251250705000050,99,31,23.846153846153847
251250705000051,140,74,34.57943925233645
251250705000052,118,61,34.07821229050279
251250705000053,115,80,41.02564102564102
251250705000054,55,118,68.20809248554913
251250705000055,57,104,64.59627329192547
251250705000056,50,142,73.95833333333334
251250705000057,59,111,65.29411764705883
251250705000058,70,16,18.6046511627907
251250705000059,95,40,29.629629629629626
251250705000060,106,33,23.741007194244602
251250705000061,63,30,32.25806451612903
251260605000001,121,54,30.857142857142854
251260605000002,90,28,23.728813559322035
251260605000003,77,60,43.79562043795621
251270505000001,146,139,48.771929824561404
251270505000002,115,128,52.674897119341566
251270505000003,49,168,77.41935483870968
251270505000004,87,97,52.71739130434783
251270505000005,114,171,60
251270505000006,129,83,39.15094339622642
251270505000007,124,83,40.09661835748793
251270505000008,105,55,34.375
251270505000009,178,65,26.748971193415638
251270505000010,47,12,20.33898305084746
251270505000011,102,22,17.741935483870968
251270505000012,116,30,20.54794520547945
251270505000013,48,15,23.809523809523807
251270505000014,78,30,27.77777777777778
251270505000015,11,38,77.55102040816327
251270505000016,93,24,20.51282051282051
251270505000017,62,25,28.735632183908045
251270505000018,81,17,17.346938775510203
251270505000019,149,67,31.01851851851852
251270505000020,108,83,43.455497382198956
251270505000021,94,70,42.68292682926829
251270505000022,119,76,38.97435897435898
251270505000023,182,68,27.200000000000003
251270505000024,198,77,28.000000000000004
251270505000025,148,65,30.51643192488263
251270505000026,133,87,39.54545454545455
251270505000027,170,111,39.50177935943061
251270505000028,66,43,39.44954128440367
251272105000001,146,73,33.33333333333333
251272105000002,38,43,53.086419753086425
251272105000003,42,9,17.647058823529413
251272105000004,40,19,32.20338983050847
251272105000005,7,0,0
251272105000006,187,48,20.425531914893615
251272105000007,76,22,22.448979591836736
251272105000008,150,70,31.818181818181817
251272105000009,88,138,61.06194690265486
251272105000010,71,33,31.73076923076923
251272105000011,141,48,25.396825396825395
251272105000012,49,19,27.941176470588236
251272105000013,126,41,24.550898203592812
251274705000001,190,160,45.714285714285715
251274705000002,164,100,37.878787878787875
251274705000003,67,24,26.373626373626376
251274705000004,130,23,15.032679738562091
251274705000005,39,33,45.83333333333333
251275405000001,75,108,59.01639344262295
251275405000002,61,208,77.32342007434944
251275405000003,191,148,43.657817109144545
251275405000004,61,73,54.47761194029851
251275405000005,141,46,24.598930481283425
251275405000006,34,15,30.612244897959183
251275405000007,64,54,45.76271186440678
251276205000001,152,78,33.91304347826087
251276205000002,292,83,22.133333333333333
251276205000003,81,37,31.35593220338983
251276205000004,126,36,22.22222222222222
251276205000005,55,6,9.836065573770492
251276205000006,49,14,22.22222222222222
251276205000007,98,56,36.36363636363637
251276205000008,5,2,28.57142857142857
251278805000001,61,100,62.11180124223602
251278805000002,101,45,30.82191780821918
251278805000003,77,89,53.6144578313253
251280405000001,222,106,32.31707317073171
251280405000002,186,58,23.770491803278688
251280405000003,79,195,71.16788321167883
251280405000004,139,50,26.455026455026452
251280405000005,68,108,61.36363636363637
251280405000006,73,15,17.045454545454543
251280405000007,51,6,10.526315789473683
251280405000008,23,40,63.49206349206349
251280405000009,157,41,20.707070707070706
251280405000010,247,39,13.636363636363635
251280405000011,67,17,20.238095238095237
251280405000012,183,55,23.10924369747899
251290305000001,176,121,40.74074074074074
251290305000002,115,91,44.1747572815534
251290305000003,111,83,42.78350515463917
251290305000004,169,131,43.666666666666664
251290305000005,204,126,38.18181818181819
251290305000006,135,116,46.21513944223107
251290305000007,185,169,47.740112994350284
251290305000008,49,35,41.66666666666667
251290305000009,152,109,41.7624521072797
251290305000010,104,82,44.086021505376344
251290305000011,145,150,50.847457627118644
251290305000012,0,0,NaN
251290305000013,188,91,32.61648745519714
251290305000014,51,13,20.3125
251290305000015,41,6,12.76595744680851
251290305000016,24,44,64.70588235294117
251290305000017,35,99,73.88059701492537
251290305000018,212,49,18.773946360153257
251290305000019,59,12,16.901408450704224
251290305000020,123,75,37.878787878787875
251290305000021,93,37,28.46153846153846
251290305000022,99,40,28.776978417266186
251290305000023,114,26,18.571428571428573
251290305000024,0,0,NaN
251290305000025,98,51,34.22818791946309
251290305000026,0,0,NaN
251290305000027,59,39,39.795918367346935
251290305000029,179,107,37.41258741258741
251290305000031,116,68,36.95652173913043
251290305000032,181,100,35.587188612099645
251290305000033,147,114,43.67816091954023
251290305000034,60,37,38.144329896907216
251290305000035,54,9,14.285714285714285
251290305000036,62,29,31.868131868131865
251290307000001,18,44,70.96774193548387
251290307000002,6,2,25
251290307000003,45,21,31.818181818181817
251290307000004,90,18,16.666666666666664
251290307000005,55,11,16.666666666666664
251290307000006,55,28,33.734939759036145
251290320000001,193,80,29.304029304029307
251290320000002,115,40,25.806451612903224
251300005000001,83,93,52.84090909090909
251300005000002,6,0,0
251300005000003,134,86,39.09090909090909
251300005000004,149,115,43.56060606060606
251300030000001,110,50,31.25
251300030000002,43,25,36.76470588235294
251300030000003,52,11,17.46031746031746
251310905000001,159,119,42.805755395683455
251310905000002,64,38,37.254901960784316
251310905000003,140,99,41.42259414225941
251310905000004,155,103,39.922480620155035
251310905000005,136,41,23.163841807909606
251310905000006,163,32,16.41025641025641
251310905000007,108,22,16.923076923076923
251310905000008,197,62,23.93822393822394
251310905000009,94,33,25.984251968503933
251310905000010,56,40,41.66666666666667
251310905000011,180,100,35.714285714285715
251310905000012,42,11,20.754716981132077
251310907000001,175,107,37.94326241134752
251310907000002,65,23,26.136363636363637
251310907000003,121,45,27.10843373493976
251310907000004,74,40,35.08771929824561
251310907000005,55,16,22.535211267605636
251310908000001,74,91,55.15151515151515
251310908000002,233,104,30.86053412462908
251310908000003,90,25,21.73913043478261
251315805000001,58,230,79.86111111111111
251315805000002,139,42,23.204419889502763
251315805000003,131,64,32.82051282051282
251315805000004,95,58,37.908496732026144
251315805000005,16,102,86.4406779661017
251315805000006,89,21,19.090909090909093
251315805000007,74,198,72.79411764705883
251315805000008,44,104,70.27027027027027
251315805000009,92,160,63.49206349206349
251315805000010,55,36,39.56043956043956
251320805000001,167,125,42.80821917808219
251320805000002,140,59,29.64824120603015
251320805000003,53,7,11.666666666666666
251320805000004,130,18,12.162162162162163
251320805000005,150,42,21.875
251320805000006,122,35,22.29299363057325
251320805000007,25,3,10.714285714285714
251320805000008,164,57,25.791855203619914
251320805000009,165,27,14.0625
251320805000010,126,51,28.8135593220339
251320805000011,158,70,30.701754385964914
251330705000001,85,52,37.95620437956204
251330705000002,165,78,32.098765432098766
251330705000003,230,83,26.517571884984026
251330705000004,60,19,24.050632911392405
251330705000005,56,94,62.66666666666667
251330705000006,146,17,10.429447852760736
251330705000007,89,25,21.929824561403507
251330705000008,39,65,62.5
251330705000009,121,33,21.428571428571427
251330705000010,133,74,35.748792270531396
251335605000001,184,210,53.299492385786806
251335605000002,88,17,16.19047619047619
251335605000003,82,53,39.25925925925926
251335605000004,52,53,50.476190476190474
251335605000005,64,37,36.633663366336634
251335605000006,68,14,17.073170731707318
251340605000001,98,83,45.85635359116022
251340605000002,117,109,48.23008849557522
251340605000003,153,59,27.830188679245282
251340605000004,181,124,40.65573770491803
251340605000005,79,129,62.019230769230774
251340605000006,82,77,48.42767295597484
251340605000007,196,74,27.40740740740741
251340605000008,94,112,54.36893203883495
251340605000009,89,115,56.372549019607845
251340605000010,124,87,41.23222748815166
251340605000012,150,82,35.3448275862069
251340605000013,98,87,47.02702702702703
251340605000014,272,69,20.234604105571847
251340605000015,43,11,20.37037037037037
251340605000016,80,8,9.090909090909092
251340605000017,77,8,9.411764705882353
251340605000018,39,2,4.878048780487805
251340605000019,27,12,30.76923076923077
251340605000020,26,2,7.142857142857142
251340605000021,6,2,25
251340605000022,38,34,47.22222222222222
251340605000023,139,81,36.81818181818181
251340605000024,102,94,47.95918367346938
251340605000025,59,46,43.80952380952381
251340605000026,135,47,25.82417582417583
251340605000027,193,102,34.57627118644068
251350505000001,191,115,37.58169934640523
251350505000002,86,46,34.84848484848485
251350505000003,17,2,10.526315789473683
251350505000004,87,9,9.375
251350505000005,172,19,9.947643979057592
251350505000006,175,27,13.366336633663368
251350505000007,54,8,12.903225806451612
251350505000008,135,20,12.903225806451612
251350505000009,18,3,14.285714285714285
251350505000010,136,90,39.823008849557525
251360405000001,184,98,34.751773049645394
251360405000002,194,116,37.41935483870968
251360405000003,143,80,35.874439461883405
251360405000004,34,3,8.108108108108109
251360405000005,51,22,30.136986301369863
251360405000006,207,45,17.857142857142858
251360405000007,131,18,12.080536912751679
251360405000008,52,15,22.388059701492537
251360405000009,108,43,28.47682119205298
251360420000001,95,49,34.02777777777778
251360420000002,137,19,12.179487179487179
251360420000003,139,20,12.578616352201259
251365305000001,174,58,25
251365305000002,65,26,28.57142857142857
251365305000003,71,51,41.80327868852459
251365305000004,108,22,16.923076923076923
251365305000005,142,33,18.857142857142858
251370305000001,129,26,16.7741935483871
251370305000002,106,66,38.372093023255815
251370305000003,176,75,29.880478087649404
251370305000004,119,78,39.59390862944163
251370305000005,170,74,30.327868852459016
251370305000006,155,66,29.86425339366516
251370305000007,171,78,31.32530120481928
251370305000008,114,82,41.83673469387755
251370305000009,62,287,82.23495702005731
251370305000010,141,101,41.735537190082646
251370305000011,50,36,41.86046511627907
251370305000012,188,114,37.74834437086093
251370305000013,81,81,50
251370305000014,157,75,32.327586206896555
251370305000015,155,115,42.592592592592595
251370305000016,132,79,37.44075829383886
251370305000017,177,119,40.2027027027027
251370305000018,144,99,40.74074074074074
251370305000019,92,74,44.57831325301205
251370305000020,145,105,42
251370305000021,82,97,54.18994413407822
251370305000022,59,47,44.339622641509436
251370305000023,184,168,47.72727272727273
251370305000024,130,91,41.17647058823529
251370305000025,124,91,42.32558139534884
251370305000026,149,72,32.57918552036199
251370305000027,168,64,27.586206896551722
251370305000028,196,78,28.467153284671532
251370305000029,154,149,49.17491749174918
251370305000030,110,48,30.37974683544304
251370305000031,85,211,71.28378378378379
251370305000032,47,24,33.80281690140845
251370305000033,193,102,34.57627118644068
251370305000034,150,111,42.5287356321839
251370305000035,161,122,43.109540636042404
251370305000036,88,58,39.726027397260275
251370305000037,161,63,28.125
251370305000038,149,70,31.963470319634702
251370305000039,172,102,37.22627737226277
251370305000040,116,62,34.831460674157306
251370305000041,65,64,49.6124031007752
251370305000042,142,113,44.31372549019608
251370305000043,143,137,48.92857142857142
251370305000044,175,113,39.23611111111111
251370305000045,193,142,42.38805970149254
251370305000046,193,161,45.48022598870056
251370305000047,167,87,34.25196850393701
251370305000048,106,115,52.03619909502263
251370305000049,131,63,32.47422680412371
251370305000050,218,91,29.449838187702266
251370305000051,90,111,55.223880597014926
251370305000052,55,73,57.03125
251370305000053,215,102,32.17665615141956
251370305000054,136,72,34.61538461538461
251370305000055,95,60,38.70967741935484
251370305000056,172,101,36.996336996337
251370305000057,206,188,47.71573604060914
251370305000058,97,85,46.7032967032967
251370305000059,79,55,41.04477611940299
251370305000060,101,108,51.674641148325364
251370305000061,63,50,44.24778761061947
251370305000062,148,109,42.4124513618677
251370305000063,93,110,54.187192118226605
251370305000064,92,82,47.12643678160919
251370305000065,145,139,48.943661971830984
251370305000066,76,121,61.42131979695431
251370305000067,84,134,61.46788990825688
251370305000068,138,177,56.19047619047619
251370305000069,125,65,34.21052631578947
251370305000070,88,81,47.928994082840234
251370305000071,125,63,33.51063829787234
251370305000072,169,130,43.47826086956522
251370305000073,144,123,46.06741573033708
251370305000074,148,138,48.25174825174825
251370305000075,111,116,51.10132158590308
251370305000076,104,98,48.51485148514851
251370305000077,200,127,38.837920489296636
251370305000078,113,77,40.526315789473685
251370305000079,156,116,42.64705882352941
251370305000080,195,139,41.61676646706587
251370305000081,147,94,39.004149377593365
251370305000082,147,133,47.5
251370305000083,101,70,40.93567251461988
251370305000084,182,142,43.82716049382716
251370305000085,122,184,60.130718954248366
251370305000086,4,1,20
251370305000087,180,110,37.93103448275862
251370305000088,141,68,32.535885167464116
251370305000089,131,97,42.54385964912281
251370305000090,87,73,45.625
251370305000091,17,7,29.166666666666668
251370305000092,92,111,54.679802955665025
251370305000093,95,8,7.766990291262135
251370305000094,69,40,36.69724770642202
251370305000095,110,30,21.428571428571427
251370305000096,73,29,28.431372549019606
251370305000097,36,48,57.14285714285714
251370305000098,16,19,54.285714285714285
251370305000099,28,76,73.07692307692307
251370305000100,130,65,33.33333333333333
251370305000101,110,18,14.0625
251370305000102,100,19,15.966386554621847
251370305000103,10,3,23.076923076923077
251370305000104,20,5,20
251370305000105,143,48,25.13089005235602
251370305000106,193,68,26.053639846743295
251370305000107,146,56,27.722772277227726
251370305000108,112,108,49.09090909090909
251370305000109,66,50,43.103448275862064
251370305000110,104,73,41.24293785310734
251370305000111,148,66,30.8411214953271
251370305000112,73,93,56.024096385542165
251370305000113,98,162,62.30769230769231
251370305000114,44,134,75.28089887640449
251370305000115,116,46,28.39506172839506
251370305000116,103,42,28.965517241379313
251370305000117,135,93,40.78947368421053
251370305000118,142,140,49.645390070921984
251370305000119,118,49,29.34131736526946
251370305000120,116,63,35.19553072625698
251370305000121,206,82,28.47222222222222
251370305000122,111,79,41.578947368421055
251370305000123,167,87,34.25196850393701
251370305000124,97,72,42.60355029585799
251370305000125,128,63,32.98429319371728
251370305000126,287,79,21.584699453551913
251370305000127,101,73,41.95402298850575
251370305000128,113,90,44.33497536945813
251370305000129,219,88,28.664495114006517
251370305000130,190,103,35.153583617747444
251370305000131,218,140,39.10614525139665
251370305000132,151,61,28.77358490566038
251370305000133,146,60,29.126213592233007
251370305000134,99,68,40.718562874251496
251370305000135,68,67,49.629629629629626
251370305000136,80,73,47.712418300653596
251370305000137,189,58,23.481781376518217
251370305000138,68,97,58.78787878787879
251370305000139,148,75,33.6322869955157
251370305000140,82,64,43.83561643835616
251370305000141,80,84,51.21951219512195
251370305000142,138,49,26.203208556149733
251370305000143,87,51,36.95652173913043
251370305000144,119,31,20.666666666666668
251370305000145,88,44,33.33333333333333
251370310000001,178,88,33.08270676691729
251370310000002,262,75,22.255192878338278
251370310000003,51,25,32.89473684210527
251370310000004,69,32,31.683168316831683
251370310000005,86,55,39.00709219858156
251370310000006,17,11,39.285714285714285
251370310000007,42,12,22.22222222222222
251370310000008,78,17,17.894736842105264
251370310000009,72,7,8.860759493670885
251370310000010,95,50,34.48275862068966
251370310000011,131,41,23.837209302325583
251370310000012,142,44,23.655913978494624
251370310000013,128,49,27.683615819209038
251370310000014,130,37,22.15568862275449
251370310000015,107,74,40.88397790055249
251370310000016,130,33,20.245398773006134
251370310000017,94,67,41.61490683229814
251370310000018,131,49,27.22222222222222
251370310000019,150,43,22.279792746113987
251370310000020,87,59,40.41095890410959
251380205000001,154,87,36.099585062240664
251380205000002,118,13,9.923664122137405
251380205000003,115,13,10.15625
251380205000004,94,15,13.761467889908257
251380205000005,45,3,6.25
251380205000006,34,6,15
251380205000007,65,10,13.333333333333334
251380205000008,51,34,40
251380205000009,265,142,34.88943488943489
251385105000001,148,121,44.98141263940521
251385105000002,80,73,47.712418300653596
251385105000003,119,114,48.927038626609445
251385105000004,91,48,34.53237410071942
251390105000001,76,90,54.21686746987952
251390105000002,95,201,67.9054054054054
251390105000003,86,75,46.58385093167702
251390105000004,209,163,43.81720430107527
251390105000005,210,110,34.375
251390105000006,117,90,43.47826086956522
251390105000007,173,80,31.620553359683797
251390105000008,181,93,33.941605839416056
251390105000009,222,137,38.16155988857939
251390105000010,187,124,39.87138263665595
251390105000011,67,156,69.95515695067265
251390105000012,89,64,41.830065359477125
251390105000013,110,76,40.86021505376344
251390105000014,306,105,25.547445255474454
251390105000015,108,46,29.87012987012987
251390105000016,182,90,33.088235294117645
251390105000017,158,152,49.03225806451613
251390105000018,107,61,36.30952380952381
251390105000019,165,33,16.666666666666664
251390105000020,118,97,45.11627906976744
251390105000021,77,16,17.20430107526882
251390105000022,117,43,26.875
251390105000023,21,10,32.25806451612903
251390105000024,225,71,23.986486486486484
251390105000025,170,29,14.572864321608039
251390105000026,156,66,29.72972972972973
251390105000027,262,86,24.71264367816092
251390105000028,161,52,24.413145539906104
251390105000029,187,89,32.2463768115942
251390105000030,70,127,64.46700507614213
251390105000031,72,94,56.62650602409639
251390105000032,164,71,30.21276595744681
251390105000033,171,76,30.76923076923077
251390105000034,140,68,32.69230769230769
251390105000035,141,61,30.198019801980198
251390105000036,69,34,33.00970873786408
251390105000037,36,23,38.983050847457626
251390105000038,146,37,20.21857923497268
251392705000001,137,42,23.463687150837988
251392705000002,128,80,38.46153846153847
251392705000003,40,4,9.090909090909092
251392705000004,85,9,9.574468085106384
251392705000005,36,3,7.6923076923076925
251392705000006,129,36,21.818181818181817
251392705000007,27,8,22.857142857142858
251392705000008,130,61,31.93717277486911
251392705000009,167,77,31.557377049180328
251394305000001,111,48,30.18867924528302
251394305000002,125,61,32.795698924731184
251394305000003,115,41,26.282051282051285
251394305000004,102,66,39.285714285714285
251394305000005,31,17,35.41666666666667
251396805000001,195,103,34.56375838926174
251396805000002,26,34,56.666666666666664
251396805000003,31,39,55.714285714285715
251396805000004,10,12,54.54545454545454
251396805000005,105,57,35.18518518518518
251396805000006,165,48,22.535211267605636
251398405000001,249,144,36.6412213740458
251398405000002,109,21,16.153846153846153
251398405000003,154,33,17.647058823529413
251398405000004,109,26,19.25925925925926
251398405000005,138,21,13.20754716981132
251400805000001,70,74,51.388888888888886
251400805000002,137,63,31.5
251400805000003,120,82,40.5940594059406
251400805000004,94,32,25.396825396825395
251400805000005,95,54,36.241610738255034
251400805000006,128,42,24.705882352941178
251400805000007,21,12,36.36363636363637
251400805000008,45,142,75.93582887700535
251400805000009,27,78,74.28571428571429
251410705000001,68,214,75.88652482269504
251410705000002,72,12,14.285714285714285
251410705000003,54,73,57.48031496062992
251410705000004,99,35,26.119402985074625
251410705000005,110,57,34.13173652694611
251410710000001,43,32,42.66666666666667
251410710000002,30,43,58.9041095890411
251410710000003,122,35,22.29299363057325
251410710000004,23,6,20.689655172413794
251410710000005,120,46,27.710843373493976
251410710000006,78,73,48.34437086092716
251420605000001,191,108,36.12040133779264
251420605000002,71,200,73.80073800738008
251420605000003,287,51,15.088757396449704
251420605000004,176,11,5.88235294117647
251420605000005,243,44,15.33101045296167
